education,default,housing,loan,contact,poutcome_success,subscribed,pp_balance_norm,overdraft_debt,pp_age_norm,pp_campaign_norm,ever_contacted,is_married,job_blue_collar,job_entrepreneur,job_management,job_retired,job_student,job_unemployed,y_class
1,0,1,0,0,0,0,0.001037923369921764,0,0.11688311688311687,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.017311778471902628,0,0.31168831168831174,0.016129032258064516,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.00208563846974845,0,0.29870129870129875,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,1,0.003730649093775397,0,0.24675324675324678,0.016129032258064516,0,0,0,0,0,0,0,1,True
0,0,1,1,0,0,0,0.01123111420094588,0,0.25974025974025977,0.06451612903225806,0,1,0,0,0,0,0,1,False
1,0,1,0,0,0,0,0.0036523152545360187,0,0.3376623376623377,0.016129032258064516,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0004895864952461151,0,0.16883116883116883,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.0006560459036297942,0,0.2077922077922078,0.03225806451612903,0,1,1,0,0,0,0,0,False
0,0,1,1,0,0,0,0.0,0,0.3636363636363637,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.0005972955242002604,0,0.19480519480519481,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.00493503187208084,0,0.2337662337662338,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0017331361931712474,0,0.18181818181818182,0.03225806451612903,0,0,0,0,0,0,0,1,False
1,0,1,0,0,0,0,0.005718370264474624,0,0.11688311688311687,0.016129032258064516,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0,1,0.16883116883116883,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.005600869505615557,0,0.29870129870129875,0.016129032258064516,0,0,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.0010281316400168417,0,0.2207792207792208,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0,0,0.41558441558441556,0.016129032258064516,0,0,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.008146719280895356,0,0.19480519480519481,0.03225806451612903,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.025869750408804723,0,0.3896103896103896,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.001909387331459849,0,0.2337662337662338,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.007030462071734213,0,0.14285714285714285,0.03225806451612903,0,0,1,0,0,0,0,0,False
2,0,1,1,0,0,0,0.0032900212480538936,0,0.2077922077922078,0.016129032258064516,0,1,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.0032508543284342044,0,0.27272727272727276,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,9.791729904922302e-06,0,0.18181818181818182,0.04838709677419355,0,0,0,0,1,0,0,0,False
0,0,1,1,0,0,0,0.0,1,0.5324675324675325,0.04838709677419355,0,0,0,0,0,1,0,0,False
0,0,0,0,0,0,0,0.007334005698786804,0,0.41558441558441556,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.00013708421866891223,0,0.24675324675324678,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0017331361931712474,0,0.19480519480519481,0.04838709677419355,0,0,0,0,0,0,0,1,False
1,0,0,0,0,0,0,0.0054539935570417225,0,0.44155844155844154,0.03225806451612903,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.00123375796802021,0,0.32467532467532473,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,0,1,0,0,0,0.0035152310358671063,0,0.45454545454545453,0.11290322580645161,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.004856698032841462,0,0.24675324675324678,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0007050045531544057,0,0.41558441558441556,0.016129032258064516,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0017135527333614028,0,0.45454545454545453,0.04838709677419355,0,1,1,0,0,0,0,0,False
0,0,0,0,0,0,0,0.00421044385911659,0,0.3766233766233767,0.11290322580645161,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.005620452965425401,0,0.3896103896103896,0.016129032258064516,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0006756293634396388,0,0.2207792207792208,0.03225806451612903,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.001037923369921764,0,0.31168831168831174,0.03225806451612903,0,1,0,1,0,0,0,0,False
2,0,1,0,0,0,0,0.0,0,0.32467532467532473,0.016129032258064516,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.00022520978781321295,0,0.28571428571428575,0.06451612903225806,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0004112526560067367,0,0.2337662337662338,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0042006521292116674,0,0.27272727272727276,0.04838709677419355,0,1,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.0008616722316331626,0,0.18181818181818182,0.03225806451612903,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.03850108198615449,0,0.3376623376623377,0.016129032258064516,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.0017331361931712474,0,0.32467532467532473,0.03225806451612903,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.004582529595503637,0,0.45454545454545453,0.06451612903225806,0,1,0,1,0,0,0,0,False
1,0,1,0,0,0,0,0.006256915409245351,0,0.29870129870129875,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.02079763431805497,0,0.45454545454545453,0.016129032258064516,0,1,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.003025644540620991,0,0.16883116883116883,0.03225806451612903,0,1,0,0,0,0,0,1,False
0,0,1,0,0,0,0,0.001977929440794305,0,0.42857142857142855,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.00019583459809844602,0,0.18181818181818182,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.44155844155844154,0.03225806451612903,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0,1,0.29870129870129875,0.03225806451612903,0,1,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.005170033389798975,0,0.15584415584415584,0.04838709677419355,0,0,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.003857941582539387,0,0.18181818181818182,0.016129032258064516,0,0,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.00838172079861349,0,0.16883116883116883,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.004582529595503637,0,0.25974025974025977,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0013512587268792776,0,0.3376623376623377,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.003975442341398455,0,0.2337662337662338,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0021639723089878285,0,0.2077922077922078,0.04838709677419355,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.005121074740274364,0,0.28571428571428575,0.03225806451612903,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0,1,0.29870129870129875,0.06451612903225806,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.003887316772254154,0,0.4935064935064935,0.0967741935483871,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0,1,0.27272727272727276,0.03225806451612903,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.002917935511666846,0,0.2077922077922078,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.010575068297316087,0,0.29870129870129875,0.04838709677419355,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0,1,0.27272727272727276,0.016129032258064516,0,0,0,0,1,0,0,0,False
1,0,0,1,0,0,0,0.039284420378548277,0,0.19480519480519481,0.04838709677419355,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.001204382778305443,0,0.44155844155844154,0.016129032258064516,0,0,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.004876281492651307,0,0.10389610389610388,0.03225806451612903,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.00022520978781321295,0,0.4675324675324675,0.03225806451612903,0,1,0,0,0,0,0,1,False
1,1,1,0,0,0,0,0.0,1,0.15584415584415584,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,1,0,1,0,0,0,0.0008714639615380849,0,0.2207792207792208,0.03225806451612903,0,1,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.006844419203540689,0,0.3766233766233767,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0014198008362137338,0,0.45454545454545453,0.0,0,0,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.0,1,0.14285714285714285,0.06451612903225806,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.004807739383316851,0,0.2337662337662338,0.03225806451612903,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.008029218522036287,0,0.2207792207792208,0.04838709677419355,0,1,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.013473420349173088,0,0.32467532467532473,0.04838709677419355,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0,0,0.25974025974025977,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.004964407061795607,0,0.27272727272727276,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.007549423756695095,0,0.5194805194805194,0.03225806451612903,0,1,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.0030354362705259136,0,0.19480519480519481,0.04838709677419355,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.001331675267069433,0,0.5454545454545454,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0030354362705259136,0,0.3506493506493507,0.016129032258064516,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.007960676412701831,0,0.27272727272727276,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,1,1,0,0,0,0.00013708421866891223,0,0.2207792207792208,0.0,0,1,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.0,1,0.29870129870129875,0.06451612903225806,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0032508543284342044,0,0.28571428571428575,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.04929156834137887,0,0.19480519480519481,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.002751476103283167,0,0.18181818181818182,0.04838709677419355,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.005640036425235246,0,0.3376623376623377,0.03225806451612903,0,1,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.018516161250208073,0,0.2077922077922078,0.06451612903225806,0,0,0,0,1,0,0,0,False
1,0,1,1,0,0,0,0.004631488245028249,0,0.14285714285714285,0.016129032258064516,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0021150136594632173,0,0.40259740259740256,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.16883116883116883,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.001586260244597413,0,0.3766233766233767,0.04838709677419355,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0035739814152966403,0,0.2077922077922078,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0025850166948994877,0,0.18181818181818182,0.016129032258064516,0,0,0,0,1,0,0,0,False
2,0,1,0,0,0,0,0.004797947653411928,0,0.18181818181818182,0.016129032258064516,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0022520978781321293,0,0.4935064935064935,0.04838709677419355,0,0,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.0,1,0.12987012987012986,0.06451612903225806,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0031039783798603696,0,0.2207792207792208,0.016129032258064516,0,0,1,0,0,0,0,0,False
2,0,1,1,0,0,0,0.004484612296454415,0,0.44155844155844154,0.06451612903225806,0,0,0,1,0,0,0,0,False
1,0,1,0,0,0,0,0.00018604286819352372,0,0.2207792207792208,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.005248367229038354,0,0.18181818181818182,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0011456323988759092,0,0.31168831168831174,0.0,0,0,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.003603356605011407,0,0.42857142857142855,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.3766233766233767,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.006139414650386283,0,0.2077922077922078,0.12903225806451613,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0017625113828860144,0,0.3506493506493507,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.00025458497752797987,0,0.16883116883116883,0.0,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.02125784562358632,0,0.28571428571428575,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.45454545454545453,0.03225806451612903,0,1,0,1,0,0,0,0,False
1,0,1,0,0,0,0,0.010369441969312717,0,0.3376623376623377,0.0,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0018212617623155482,0,0.40259740259740256,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.012787999255828526,0,0.3766233766233767,0.04838709677419355,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.02944373182410136,0,0.16883116883116883,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.3506493506493507,0.0,0,0,1,0,0,0,0,0,False
0,0,1,1,0,0,0,0.00259480842480441,0,0.15584415584415584,0.0,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.00020562632800336835,0,0.28571428571428575,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0022520978781321293,0,0.11688311688311687,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.00246751593604042,0,0.12987012987012986,0.0,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0041321100198772115,0,0.12987012987012986,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0008322970419183957,0,0.3376623376623377,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.04196735437249698,0,0.2207792207792208,0.0,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.14285714285714285,0.0,0,1,1,0,0,0,0,0,False
0,0,0,0,0,0,0,0.0005875037942953381,0,0.19480519480519481,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0067269184446816215,0,0.18181818181818182,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,1,0.00039166919619689205,0,0.2207792207792208,0.04838709677419355,0,0,1,0,0,0,0,0,True
2,0,1,0,0,0,1,0.00021541805790829065,0,0.16883116883116883,0.03225806451612903,0,0,1,0,0,0,0,0,True
1,0,1,1,0,0,0,0.0,1,0.2337662337662338,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.004729405544077472,0,0.29870129870129875,0.0,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.004925240142175918,0,0.2207792207792208,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.012190703731628266,0,0.28571428571428575,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0011456323988759092,0,0.31168831168831174,0.0,0,1,1,0,0,0,0,0,False
2,1,1,1,0,0,0,0.00032312708686243596,0,0.2077922077922078,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.29870129870129875,0.0,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0004797947653411928,0,0.32467532467532473,0.0,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0,0,0.24675324675324678,0.0,0,1,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.0009791729904922303,0,0.10389610389610388,0.0,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.003368355087293272,0,0.18181818181818182,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.42857142857142855,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0005581286045805712,0,0.25974025974025977,0.0,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0036229400648212515,0,0.42857142857142855,0.0,0,0,0,0,0,0,0,1,False
1,0,1,0,0,0,0,0.004602113055313482,0,0.40259740259740256,0.016129032258064516,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,0,0.16883116883116883,0.016129032258064516,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.007510256837075405,0,0.19480519480519481,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,1,0,0,0,0,0,9.791729904922302e-06,0,0.15584415584415584,0.0,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.19480519480519481,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0011847993184955984,0,0.29870129870129875,0.016129032258064516,0,1,0,0,0,0,0,1,False
1,0,1,0,0,0,0,0.0018604286819352374,0,0.24675324675324678,0.016129032258064516,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0011750075885906762,0,0.19480519480519481,0.0,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.02024929744337932,0,0.18181818181818182,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,1,0.0032508543284342044,0,0.3636363636363637,0.0,0,1,1,0,0,0,0,0,True
2,0,0,0,0,0,0,0.0,1,0.2077922077922078,0.0,0,0,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.002682933993948711,0,0.18181818181818182,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,1,2.9375189714766905e-05,0,0.32467532467532473,0.03225806451612903,0,0,1,0,0,0,0,0,True
1,0,1,0,0,0,0,5.875037942953381e-05,0,0.12987012987012986,0.0,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.002820018212617623,0,0.3636363636363637,0.0,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.001429592566118656,0,0.44155844155844154,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0028004347528077784,0,0.2077922077922078,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.0011162572091611425,0,0.11688311688311687,0.016129032258064516,0,0,1,0,0,0,0,0,False
2,0,1,1,0,0,0,0.0018604286819352374,0,0.18181818181818182,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0010868820194463755,0,0.24675324675324678,0.016129032258064516,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.002408765556610886,0,0.14285714285714285,0.0,0,1,0,0,1,0,0,0,False
1,0,0,0,0,0,0,0.0010575068297316087,0,0.28571428571428575,0.0,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0018310534922204703,0,0.3766233766233767,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.004474820566549492,0,0.2077922077922078,0.0,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.0012827166175448216,0,0.09090909090909088,0.0,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.017869907076483203,0,0.15584415584415584,0.0,0,1,0,0,1,0,0,0,False
1,0,1,0,0,0,1,0.003006061080811147,0,0.16883116883116883,0.0,0,1,1,0,0,0,0,0,True
1,1,1,0,0,0,0,0.0,1,0.2207792207792208,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0072360883997375815,0,0.18181818181818182,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,1,0.007431922997836027,0,0.12987012987012986,0.0,0,0,1,0,0,0,0,0,True
1,0,1,0,0,0,0,0.007608174136124629,0,0.11688311688311687,0.03225806451612903,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.00370127390406063,0,0.24675324675324678,0.0,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0032998129779588155,0,0.2207792207792208,0.0,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0,1,0.2077922077922078,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.003476064116247417,0,0.16883116883116883,0.0,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0013023000773546662,0,0.2337662337662338,0.0,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.00031333535695751366,0,0.25974025974025977,0.0,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.0005385451447707266,0,0.09090909090909088,0.0,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0040831513703526,0,0.42857142857142855,0.0,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.0014981346754531122,0,0.10389610389610388,0.0,0,0,1,0,0,0,0,0,False
2,0,0,0,0,0,0,0.007774633544508308,0,0.28571428571428575,0.0,0,1,0,0,0,1,0,0,False
1,0,1,0,0,0,0,0.0018310534922204703,0,0.10389610389610388,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.003280229518148971,0,0.2337662337662338,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.013776963976225678,0,0.5324675324675325,0.0,0,1,1,0,0,0,0,0,False
1,0,1,1,0,0,0,0.0,1,0.10389610389610388,0.0,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.01803636648486688,0,0.40259740259740256,0.016129032258064516,0,1,0,1,0,0,0,0,False
0,0,1,0,0,0,0,0.003221479138719437,0,0.19480519480519481,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.004190860399306745,0,0.16883116883116883,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0017723031127909366,0,0.5324675324675325,0.0,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.020944510266628802,0,0.25974025974025977,0.0,0,1,0,1,0,0,0,0,False
1,0,1,1,0,0,0,0.0024773076659453425,0,0.24675324675324678,0.0,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0013023000773546662,0,0.16883116883116883,0.016129032258064516,0,0,0,0,0,0,0,1,False
1,0,1,0,0,0,0,0.007686507975364007,0,0.4675324675324675,0.016129032258064516,0,1,0,0,0,1,0,0,False
0,0,1,1,0,0,0,0.0,1,0.29870129870129875,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0021835557687976733,0,0.3376623376623377,0.016129032258064516,0,1,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.027720387360835038,0,0.12987012987012986,0.03225806451612903,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.023617652530672592,0,0.051948051948051965,0.016129032258064516,0,0,0,0,0,0,1,0,False
0,0,1,0,0,0,0,0.00010770902895414532,0,0.16883116883116883,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0020660550099386057,0,0.2337662337662338,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.00033291881676735826,0,0.24675324675324678,0.03225806451612903,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.002173764038892751,0,0.4675324675324675,0.016129032258064516,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.032165832737669764,0,0.12987012987012986,0.0,0,0,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.0,1,0.31168831168831174,0.0,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.006560459036297942,0,0.2207792207792208,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,0,0.14285714285714285,0.0,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.000940006070872541,0,0.5324675324675325,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.3636363636363637,0.016129032258064516,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.001204382778305443,0,0.18181818181818182,0.0,0,0,0,1,0,0,0,0,False
2,0,1,0,0,0,0,0.004337736347880579,0,0.32467532467532473,0.0,0,0,0,0,1,0,0,0,False
0,0,1,0,0,0,0,0.003975442341398455,0,0.29870129870129875,0.0,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.005238575499133431,0,0.16883116883116883,0.03225806451612903,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.002957102431286535,0,0.10389610389610388,0.0,0,0,1,0,0,0,0,0,False
0,1,1,0,0,0,0,0.0,1,0.14285714285714285,0.0,0,1,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0,1,0.16883116883116883,0.0,0,1,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.24675324675324678,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0005385451447707266,0,0.2207792207792208,0.04838709677419355,0,1,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.003671898714345863,0,0.16883116883116883,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.15584415584415584,0.016129032258064516,0,1,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.0,1,0.14285714285714285,0.016129032258064516,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.0,0,0.14285714285714285,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0021248053893681393,0,0.27272727272727276,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0015666767847875682,0,0.16883116883116883,0.0,0,0,1,0,0,0,0,0,False
2,0,1,0,0,0,0,0.0011554241287808316,0,0.11688311688311687,0.03225806451612903,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.0,1,0.051948051948051965,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.004435653646929803,0,0.16883116883116883,0.016129032258064516,0,0,0,0,1,0,0,0,False
1,0,1,0,0,0,0,0.001654802353931869,0,0.27272727272727276,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.007706091435173852,0,0.09090909090909088,0.0,0,0,1,0,0,0,0,0,False
1,0,1,0,0,0,0,0.0007637549325839395,0,0.11688311688311687,0.0,0,0,0,1,0,0,0,0,False
2,0,1,0,0,0,0,0.022217435154268703,0,0.12987012987012986,0.0,0,0,1,0,0,0,0,0,False
0,0,1,0,0,0,0,0.00208563846974845,0,0.16883116883116883,0.016129032258064516,0,1,0,0,0,0,0,1,False
1,0,1,0,0,0,0,0.0016058437044072576,0,0.3636363636363637,0.016129032258064516,0,0,1,0,0,0,0,0,False
1,0,0,0,0,0,0,0.009145475731197429,0,0.24675324675324678,0.016129032258064516,0,1,1,0,0,0,0,0,False
